 El-array Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In   Time Spa.5 Spa.6 Spa.7 Spa.8 Spa.9 Spa.10 Spa.11 Spa.12 M1   M2   M3   M4   M5   M6   M7   M8   M9   M10   M11  M12  M13  M14  M15  M16  M17  M18  M19  M20  Mdly TM1  TM2  TM3  TM4  TM5  TM6  TM7  TM8  TM9  TM10 TM11 TM12 TM13 TM14 TM15 TM16 TM17 TM18 TM19 TM20 Stack Rs-Check Vab  Pab  Rab  Latitude Longitude Name Channel Overload Tx-Bat Rx-Bat Temp. Date Gapfiller Synch Cole Tau Cole M Cole rms
 Wenner VES 3.00 42.00 16.00 29.00 0.58 30.04 -10.94 91.20 6.239 885.085 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -13.42 -12.01 -6.49 -8.37 -6.27 -7.46 -11.79 -7.13 -9.02 -9.54 -7.73 -11.34 -9.79 -11.74 -14.37 -14.44 -18.88 -17.20 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 246 218 0.3 00.000000 00.000000 WE48 1 0 10.55 11.96 39.7 6/21/2016 11:46:59 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 39.00 15.00 27.00 0.56 2.20 11.34 51.11 4.950 668.319 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 7.31 9.79 9.63 12.52 8.43 8.51 8.27 6.82 11.72 14.29 12.44 12.93 12.04 14.77 15.74 14.29 15.25 9.39 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 317 212 0.5 00.000000 00.000000 WE48 1 0 10.61 11.98 39.7 6/21/2016 11:47:05 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 36.00 14.00 25.00 0.53 1.19 -7.36 -30.14 5.529 723.863 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -8.20 -7.33 -6.82 -8.48 -9.78 -12.56 -14.72 -15.36 -16.35 -15.56 -13.97 -12.12 -8.91 -6.05 0.32 3.11 7.54 12.70 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 295 214 0.4 00.000000 00.000000 WE48 1 0 10.58 11.98 39.7 6/21/2016 11:47:11 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 33.00 13.00 23.00 0.51 22.20 -4.03 87.24 5.514 676.583 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -8.27 -5.06 -2.21 -0.37 -1.89 -1.82 -2.62 -3.89 -1.71 -1.89 -1.37 -1.44 -5.32 -4.92 -6.72 -7.51 -6.66 -8.80 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 312 211 0.5 00.000000 00.000000 WE48 1 0 10.61 11.98 39.7 6/21/2016 11:47:21 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 30.00 12.00 21.00 0.54 2.77 4.43 -31.22 6.279 661.714 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.20 0.88 -1.53 -2.61 -5.45 -2.54 1.89 3.22 5.00 3.35 5.89 8.04 7.28 8.73 7.28 9.30 13.61 16.27 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 321 212 0.5 00.000000 00.000000 WE48 1 0 10.61 11.98 39.7 6/21/2016 11:47:27 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 27.00 11.00 19.00 0.54 4.73 1.98 -70.46 11.522 1068.136 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 9.09 6.92 4.12 4.19 0.84 -1.23 -1.81 -2.57 -0.95 -0.68 0.08 1.77 2.56 4.25 2.50 1.57 2.68 2.24 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 204 218 0.2 00.000000 00.000000 WE48 1 0 10.55 11.98 39.7 6/21/2016 11:47:32 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 24.00 10.00 17.00 0.50 4.30 -5.93 115.74 11.226 978.741 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -2.49 -1.82 -2.03 -1.54 -2.88 -4.69 -4.79 -6.10 -6.57 -7.31 -8.27 -7.77 -8.66 -8.26 -8.62 -9.32 -7.83 -7.76 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 224 219 0.2 00.000000 00.000000 WE48 1 0 10.55 11.98 39.7 6/21/2016 11:47:38 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 21.00 9.00 15.00 0.48 3.49 5.36 17.36 12.237 960.142 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 6.29 6.10 5.16 4.18 3.96 4.99 5.45 5.61 5.58 5.58 5.84 6.10 5.94 5.55 5.45 4.54 4.61 5.58 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 227 218 0.2 00.000000 00.000000 WE48 1 0 10.55 11.98 39.7 6/21/2016 11:47:44 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 18.00 8.00 13.00 0.47 1.94 1.00 -123.79 8.280 552.860 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -0.87 -1.88 -0.29 1.87 2.59 -1.01 -2.31 -2.89 -0.29 3.45 2.30 1.72 3.45 5.33 4.90 2.16 -0.15 -0.15 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 394 218 0.7 00.000000 00.000000 WE48 1 0 10.55 11.98 39.7 6/21/2016 11:47:50 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 15.00 7.00 11.00 0.49 0.15 0.67 64.87 17.823 910.046 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.49 1.05 0.91 0.22 0.58 0.53 0.45 0.62 0.83 0.69 0.40 0.40 0.36 0.69 1.32 0.80 0.31 0.36 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 239 217 0.3 00.000000 00.000000 WE48 1 0 10.55 12.01 39.7 6/21/2016 11:47:56 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 12.00 6.00 9.00 0.60 0.32 0.18 9.53 27.011 847.072 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.32 0.03 0.49 0.13 0.24 0.47 0.34 0.22 0.32 0.37 -0.09 -0.18 -0.18 0.21 0.07 -0.06 0.13 0.37 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 256 217 0.3 00.000000 00.000000 WE48 1 0 10.55 11.98 40.2 6/21/2016 11:48:02 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 9.00 5.00 7.00 0.92 0.31 1.06 -79.66 55.103 749.156 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.16 1.51 1.43 1.44 1.24 1.07 1.10 0.98 0.96 1.08 1.12 1.00 0.83 0.70 0.61 0.68 0.65 0.49 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 282 211 0.4 00.000000 00.000000 WE48 1 0 10.55 11.98 40.2 6/21/2016 11:48:08 AM 0 1 0.0 0.00 0.0
 Wenner VES 3.00 6.00 4.00 5.00 1.69 0.04 1.69 58.53 156.060 580.889 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.89 2.59 2.47 2.35 2.15 1.96 1.86 1.67 1.52 1.47 1.42 1.32 1.21 1.16 1.12 1.08 1.06 1.04 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 354 206 0.6 00.000000 00.000000 WE48 1 0 10.64 11.98 39.7 6/21/2016 11:48:14 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 46.00 18.00 32.00 0.59 36.48 -11.50 -142.34 4.026 597.906 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -44.94 -37.12 -25.96 -22.88 -21.79 -20.75 -20.21 -16.18 -11.90 -8.98 -5.98 -6.48 -3.05 5.55 8.22 8.73 10.90 5.82 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 347 207 0.6 00.000000 00.000000 WE48 1 0 10.61 11.96 39.7 6/21/2016 11:48:23 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 43.00 17.00 30.00 0.55 9.53 6.97 120.39 4.720 703.377 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -9.83 -6.79 1.38 8.34 4.37 3.67 4.86 6.93 9.87 8.64 10.89 13.37 11.12 6.84 9.64 15.16 12.90 14.02 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 4 0.00 305 214 0.4 00.000000 00.000000 WE48 1 0 10.58 12.01 40.2 6/21/2016 11:48:30 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 40.00 16.00 28.00 0.58 31.03 0.26 51.86 4.154 538.797 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.78 6.28 5.03 5.99 4.18 -0.55 -0.55 -0.27 -0.51 -0.20 -2.11 -1.53 -2.75 -3.19 -2.17 -2.20 -3.16 -1.33 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 405 218 0.8 00.000000 00.000000 WE48 1 0 10.55 11.98 40.2 6/21/2016 11:48:40 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 37.00 15.00 26.00 0.54 7.74 9.54 -105.57 4.546 581.605 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 12.25 11.80 12.50 13.12 11.41 6.91 4.37 5.16 6.40 8.14 10.23 8.58 7.53 10.06 10.57 10.02 10.36 12.29 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 356 207 0.6 00.000000 00.000000 WE48 1 0 10.61 11.98 40.2 6/21/2016 11:48:46 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 34.00 14.00 24.00 0.53 2.00 5.55 104.49 4.626 548.163 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.56 9.54 9.88 8.08 7.65 6.36 6.36 8.60 6.02 6.70 8.24 5.75 1.37 -1.13 0.59 2.65 3.51 5.14 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 399 219 0.7 00.000000 00.000000 WE48 1 0 10.52 12.01 40.2 6/21/2016 11:48:52 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 31.00 13.00 22.00 0.52 16.57 0.57 -61.86 3.829 418.080 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -12.24 -6.93 0.45 4.62 6.89 7.10 5.36 1.73 -1.57 -3.53 -2.44 -2.38 -1.28 1.99 4.23 4.47 1.90 1.93 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 513 215 1.2 00.000000 00.000000 WE48 1 0 10.58 11.98 40.2 6/21/2016 11:49:02 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 28.00 12.00 20.00 0.52 7.48 8.14 -117.28 7.414 716.267 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 7.53 7.21 6.41 7.27 7.59 8.40 8.77 7.91 9.36 9.26 9.26 9.48 9.27 8.57 7.12 8.04 7.13 7.88 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 299 214 0.4 00.000000 00.000000 WE48 1 0 10.58 11.98 40.2 6/21/2016 11:49:08 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 25.00 11.00 18.00 0.56 2.58 0.57 61.53 9.296 735.311 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 7.05 5.63 3.58 2.43 2.64 1.58 0.34 0.98 0.68 0.55 0.29 -2.06 -2.36 -2.40 -2.40 -1.89 -2.15 -2.32 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 292 215 0.4 00.000000 00.000000 WE48 1 0 10.58 12.01 40.2 6/21/2016 11:49:13 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 22.00 10.00 16.00 0.48 1.97 1.16 94.74 8.956 697.812 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.19 3.15 2.66 1.73 1.95 2.53 2.35 2.40 3.68 3.15 1.29 0.27 1.15 -0.75 -2.31 -1.95 -1.64 -2.04 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 307 214 0.4 00.000000 00.000000 WE48 1 0 10.58 11.98 40.2 6/21/2016 11:49:19 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 19.00 9.00 14.00 0.50 4.04 -2.19 -125.00 7.182 454.328 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.78 3.29 -2.71 -7.02 -4.19 -5.03 -5.01 -3.84 -2.52 -1.69 -2.18 -1.86 -0.70 -2.52 -2.83 -0.68 -2.18 -1.54 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 480 218 1.1 00.000000 00.000000 WE48 1 0 10.55 11.98 40.2 6/21/2016 11:49:25 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 16.00 8.00 12.00 0.58 0.33 0.69 70.87 14.952 651.035 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.70 1.49 1.62 1.09 0.56 0.93 0.77 0.03 -0.56 0.24 0.77 0.88 0.72 0.53 0.88 0.69 0.05 0.08 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 324 211 0.5 00.000000 00.000000 WE48 1 0 10.61 11.98 40.2 6/21/2016 11:49:31 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 13.00 7.00 10.00 0.60 0.11 -0.39 -78.73 18.357 572.913 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.63 -0.37 -0.87 -1.02 -1.45 -1.39 -0.93 -0.37 -0.22 -0.37 -0.61 -0.52 -0.37 -0.24 0.13 0.24 0.17 0.52 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 381 219 0.7 00.000000 00.000000 WE48 1 0 10.52 11.98 40.2 6/21/2016 11:49:37 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 10.00 6.00 8.00 0.82 0.15 0.75 -40.74 27.847 425.569 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.68 1.44 1.01 0.64 0.87 0.90 1.11 1.07 0.69 0.57 0.71 0.69 0.40 0.24 0.53 0.54 0.19 0.20 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 506 215 1.2 00.000000 00.000000 WE48 1 0 10.55 12.01 40.7 6/21/2016 11:49:43 AM 0 1 0.0 0.00 0.0
 Wenner VES 4.00 7.00 5.00 6.00 1.83 0.03 0.95 45.84 140.326 482.150 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.59 0.93 1.17 1.21 1.13 1.09 1.10 1.09 1.01 0.98 0.93 0.93 0.91 0.90 0.87 0.80 0.78 0.76 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 450 217 0.9 00.000000 00.000000 WE48 1 0 10.55 12.01 40.7 6/21/2016 11:49:49 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 47.00 19.00 33.00 0.60 8.70 2.64 -11.93 4.193 614.797 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -1.36 1.37 0.79 0.97 -1.12 -2.73 -3.68 -5.49 -0.76 4.53 13.06 17.69 15.26 14.61 9.87 0.94 -6.47 -9.99 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 340 209 0.6 00.000000 00.000000 WE48 1 0 10.61 11.98 40.2 6/21/2016 11:49:55 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 44.00 18.00 31.00 0.56 22.09 -22.33 26.18 3.818 559.206 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -18.31 -17.04 -16.98 -15.95 -16.51 -16.85 -16.06 -18.44 -27.16 -31.12 -29.62 -27.80 -24.44 -24.24 -25.49 -25.04 -26.91 -24.07 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 366 205 0.7 00.000000 00.000000 WE48 1 0 10.61 11.96 40.7 6/21/2016 11:50:05 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 41.00 17.00 29.00 0.54 11.05 -14.29 56.40 4.170 582.079 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -19.44 -14.70 -13.75 -15.43 -17.40 -23.71 -25.71 -26.78 -26.50 -24.88 -21.12 -15.88 -12.50 -8.52 -5.19 1.18 5.61 7.49 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 355 206 0.6 00.000000 00.000000 WE48 1 0 10.61 11.98 40.7 6/21/2016 11:50:14 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 38.00 16.00 27.00 0.53 44.19 9.97 -30.56 4.278 557.781 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -8.79 -4.85 -3.59 -2.33 1.44 4.93 7.19 9.23 9.69 12.81 17.35 20.23 20.91 21.20 20.66 19.02 17.75 16.57 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 389 217 0.7 00.000000 00.000000 WE48 1 0 10.52 11.96 40.7 6/21/2016 11:50:24 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 35.00 15.00 25.00 0.52 2.11 4.29 53.67 5.503 659.773 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.43 1.59 1.73 3.61 4.77 6.64 8.38 8.02 5.99 5.63 5.63 2.60 3.76 3.54 3.10 3.68 1.73 6.42 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 321 212 0.5 00.000000 00.000000 WE48 1 0 10.58 12.01 40.7 6/21/2016 11:50:30 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 32.00 14.00 23.00 0.50 21.17 -18.42 18.91 3.876 437.019 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -13.78 -13.94 -17.19 -19.39 -19.27 -21.11 -19.82 -16.58 -12.98 -14.50 -16.90 -19.39 -21.41 -23.81 -25.28 -22.93 -15.57 -17.71 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 494 216 1.1 00.000000 00.000000 WE48 1 0 10.55 11.98 40.7 6/21/2016 11:50:40 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 29.00 13.00 21.00 0.52 3.03 -2.77 -14.05 6.546 634.449 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -7.35 -7.05 -5.54 -2.80 -1.77 -0.07 -0.19 -1.46 -4.26 -4.50 -3.58 -0.18 0.00 -4.19 -5.09 -3.40 0.67 0.91 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 331 210 0.5 00.000000 00.000000 WE48 1 0 10.58 11.98 40.7 6/21/2016 11:50:46 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 26.00 12.00 19.00 0.52 7.96 4.23 18.86 7.910 663.026 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.97 1.11 0.70 0.05 -0.70 -1.15 0.15 0.76 0.51 1.31 3.27 5.83 7.89 9.30 10.81 11.01 11.10 10.30 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 318 211 0.5 00.000000 00.000000 WE48 1 0 10.58 11.98 40.7 6/21/2016 11:50:52 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 23.00 11.00 17.00 0.54 3.11 0.02 -23.12 8.024 562.115 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.21 1.92 1.73 1.87 0.83 -0.36 -0.32 -0.41 0.48 -0.11 -0.26 -1.06 -1.90 -1.84 -1.65 -1.40 -0.31 -0.01 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 364 205 0.6 00.000000 00.000000 WE48 1 0 10.61 11.98 40.7 6/21/2016 11:50:58 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 20.00 10.00 15.00 0.50 1.18 2.45 35.68 9.376 586.282 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.55 0.21 0.51 1.74 2.37 2.50 3.60 4.45 3.86 3.47 3.98 3.86 2.50 2.92 2.84 1.87 1.74 1.19 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 352 206 0.6 00.000000 00.000000 WE48 1 0 10.61 11.98 40.7 6/21/2016 11:51:03 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 17.00 9.00 13.00 0.63 0.32 0.54 -10.77 12.256 489.125 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.52 0.78 1.72 0.75 2.20 0.88 0.84 0.49 0.16 1.43 0.84 0.58 -0.03 -0.58 -0.13 -1.23 0.13 0.45 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 445 218 0.9 00.000000 00.000000 WE48 1 0 10.55 11.98 41.2 6/21/2016 11:51:09 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 14.00 8.00 11.00 0.55 0.27 0.72 -16.31 17.499 598.871 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.00 1.00 0.80 0.95 0.34 0.16 0.27 -0.48 0.02 0.50 0.70 1.23 0.91 0.82 0.82 1.16 0.93 0.91 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 347 208 0.6 00.000000 00.000000 WE48 1 0 10.61 11.98 40.7 6/21/2016 11:51:15 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 11.00 7.00 9.00 0.79 0.11 1.04 -7.97 35.169 556.163 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.23 2.15 1.65 1.46 1.42 1.18 1.11 1.01 0.95 0.87 0.66 0.61 0.62 0.44 0.46 0.43 0.25 0.21 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 393 218 0.7 00.000000 00.000000 WE48 1 0 10.52 11.98 40.7 6/21/2016 11:51:21 AM 0 1 0.0 0.00 0.0
 Wenner VES 5.00 8.00 6.00 7.00 1.44 0.04 0.65 38.04 125.177 545.734 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -0.22 0.38 0.65 0.69 0.84 0.89 0.88 0.82 0.71 0.69 0.77 0.80 0.70 0.66 0.65 0.60 0.63 0.61 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 399 218 0.7 00.000000 00.000000 WE48 1 0 10.52 12.01 40.7 6/21/2016 11:51:27 AM 0 1 0.0 0.00 0.0
 Wenner VES 6.00 45.00 19.00 32.00 0.60 19.46 14.16 47.97 3.841 518.573 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13.97 16.67 17.53 21.31 25.64 34.85 33.34 25.93 19.03 16.00 11.51 9.01 6.10 3.34 -2.47 -1.97 -0.90 6.04 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 421 218 0.8 00.000000 00.000000 WE48 1 0 10.52 11.98 40.7 6/21/2016 11:51:37 AM 0 1 0.0 0.00 0.0
 Wenner VES 6.00 42.00 18.00 30.00 0.51 8.96 6.47 23.06 3.821 564.385 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.11 2.55 -0.66 2.57 1.31 7.54 12.21 13.35 15.42 10.52 12.69 12.46 12.03 10.55 7.32 3.99 -3.08 -8.48 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 364 206 0.6 00.000000 00.000000 WE48 1 0 10.61 11.98 40.7 6/21/2016 11:51:43 AM 0 1 0.0 0.00 0.0
 Wenner VES 6.00 39.00 17.00 28.00 0.53 5.97 13.53 -21.82 3.942 510.603 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.28 1.69 3.51 5.73 8.86 13.61 19.76 29.14 29.45 21.19 15.65 9.70 8.49 10.20 14.53 15.43 17.44 17.84 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 428 218 0.8 00.000000 00.000000 WE48 1 0 10.52 11.98 41.2 6/21/2016 11:51:49 AM 0 1 0.0 0.00 0.0
 Wenner VES 6.00 36.00 16.00 26.00 0.53 5.33 -7.92 49.36 4.476 532.043 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -13.96 -11.92 -4.90 -0.28 -0.99 -3.21 -9.34 -13.96 -13.42 -11.20 -12.18 -11.30 -10.50 -7.56 -6.50 -3.75 -3.39 -4.19 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 411 219 0.8 00.000000 00.000000 WE48 1 0 10.52 11.98 41.2 6/21/2016 11:51:54 AM 0 1 0.0 0.00 0.0
 Wenner VES 6.00 33.00 15.00 24.00 0.52 1.76 7.67 6.02 4.740 514.375 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 7.23 7.47 8.24 6.81 7.57 10.59 8.82 8.58 7.49 8.49 9.49 9.40 10.73 8.21 2.75 4.42 5.34 6.51 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 423 218 0.8 00.000000 00.000000 WE48 1 0 10.52 11.98 41.2 6/21/2016 11:52:00 AM 0 1 0.0 0.00 0.0
 Wenner VES 6.00 30.00 14.00 22.00 0.52 3.31 2.26 -139.50 5.272 508.680 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.23 0.24 0.90 0.67 0.45 0.20 5.65 4.53 3.62 5.21 5.90 4.99 5.21 2.72 2.50 2.71 -2.28 -2.72 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 429 218 0.8 00.000000 00.000000 WE48 1 0 10.52 11.98 40.7 6/21/2016 11:52:06 AM 0 1 0.0 0.00 0.0
