 El-array Spa.1 Spa.2 Spa.3 Spa.4 Rho  Dev.  M   Sp   Vp   In   Time Spa.5 Spa.6 Spa.7 Spa.8 Spa.9 Spa.10 Spa.11 Spa.12 M1   M2   M3   M4   M5   M6   M7   M8   M9   M10   M11  M12  M13  M14  M15  M16  M17  M18  M19  M20  Mdly TM1  TM2  TM3  TM4  TM5  TM6  TM7  TM8  TM9  TM10 TM11 TM12 TM13 TM14 TM15 TM16 TM17 TM18 TM19 TM20 Stack Rs-Check Vab  Pab  Rab  Latitude Longitude Name Channel Overload Tx-Bat Rx-Bat Temp. Date Gapfiller Synch Cole Tau Cole M Cole rms
 Dipole Dipole 3.00 5.00 18.00 20.00 0.38 113.06 -23.20 -3.90 -0.102 699.748 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -41.73 -70.33 -80.81 -31.50 -0.76 -42.05 12.66 -41.26 -115.69 -27.84 5.74 -64.46 -98.11 -39.08 -86.33 66.00 169.82 68.15 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 319 223 0.5 00.000000 00.000000 DD48 3 0 10.73 11.82 21.6 6/21/2016 11:01:28 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 5.00 20.00 22.00 0.45 183.37 -28.68 -24.69 -0.083 699.748 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -112.60 -33.87 -19.78 -94.08 -44.92 -88.91 -37.28 -61.91 -0.60 -4.87 -101.54 -88.92 -80.36 -76.35 -12.00 36.33 6.83 14.05 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 319 223 0.5 00.000000 00.000000 DD48 4 0 10.73 11.82 21.6 6/21/2016 11:01:28 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 6.00 21.00 24.00 0.47 58.58 -125.05 -16.19 -0.141 589.634 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -157.86 -110.22 -67.05 -74.73 -127.00 -116.48 -108.53 -118.71 -98.36 -169.07 -181.15 -139.06 -135.17 -122.66 -104.86 -141.82 -162.00 -116.22 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 364 215 0.6 00.000000 00.000000 DD48 1 0 10.76 11.82 22.1 6/21/2016 11:01:38 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 3.00 6.00 24.00 27.00 0.50 72.01 -149.13 -4.73 -0.094 589.634 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -254.90 -120.50 -79.55 -208.10 -83.71 -41.71 -180.07 -131.65 -117.30 -175.82 -59.05 -90.34 -156.69 -126.85 -223.76 -174.96 -159.64 -299.66 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 364 215 0.6 00.000000 00.000000 DD48 2 0 10.76 11.82 22.1 6/21/2016 11:01:38 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 6.00 27.00 30.00 0.36 144.24 -137.61 -27.83 -0.045 589.634 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -14.24 99.65 75.00 207.99 128.13 39.24 132.29 -17.71 -209.72 -345.14 -306.60 -208.68 -232.99 -317.71 -248.61 -281.60 -510.42 -482.64 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 364 215 0.6 00.000000 00.000000 DD48 3 0 10.76 11.82 22.1 6/21/2016 11:01:38 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 6.00 30.00 33.00 0.33 98.86 -255.78 146.75 -0.029 589.634 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562.50 -250.00 -666.67 -250.00 -562.50 -937.50 -770.83 -1229.17 -1125.00 -2062.50 -2395.83 -416.67 250.00 -354.17 -354.17 -562.50 -312.50 -520.83 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 364 215 0.6 00.000000 00.000000 DD48 4 0 10.76 11.82 22.1 6/21/2016 11:01:38 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 6.00 22.00 25.00 0.53 122.95 -83.75 58.04 -0.135 592.900 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -162.29 -155.10 -121.73 -37.68 -3.79 -56.55 -74.19 -51.97 -15.61 -43.57 -86.27 -73.75 -75.42 -76.05 -68.23 -82.89 -143.14 -179.31 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 362 215 0.6 00.000000 00.000000 DD48 1 0 10.76 11.85 21.6 6/21/2016 11:01:48 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 3.00 6.00 25.00 28.00 0.48 163.38 -69.90 -6.84 -0.078 592.900 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -140.98 -149.32 -135.91 -100.27 -182.07 -96.63 -106.28 97.78 79.25 197.48 80.32 -28.45 -54.66 -60.67 -124.03 -242.53 -203.84 -361.81 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 362 215 0.6 00.000000 00.000000 DD48 2 0 10.76 11.85 21.6 6/21/2016 11:01:48 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 6.00 28.00 31.00 0.55 203.06 -47.93 -78.89 -0.060 592.900 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -115.56 -195.44 -87.23 0.64 83.61 4.17 28.86 217.56 281.39 102.07 -18.35 -131.15 -162.22 -225.24 -247.45 -378.90 -403.23 -337.08 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 362 215 0.6 00.000000 00.000000 DD48 3 0 10.76 11.85 21.6 6/21/2016 11:01:48 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 6.00 23.00 26.00 0.42 100.20 -113.74 1.53 -0.092 594.981 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -172.79 -238.35 -251.43 -252.35 -304.11 -225.83 -154.14 -208.49 -237.42 -162.27 -46.15 -21.70 -13.69 42.21 122.28 113.34 5.03 -41.41 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 361 215 0.6 00.000000 00.000000 DD48 1 0 10.76 11.85 21.6 6/21/2016 11:01:58 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 3.00 7.00 29.00 33.00 0.44 77.31 183.37 114.54 -0.073 555.538 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 329.70 277.82 194.78 123.43 51.55 71.30 210.19 114.75 98.88 68.33 140.83 204.03 227.39 198.25 255.62 305.18 250.91 177.79 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 422 234 0.8 00.000000 00.000000 DD48 1 0 10.67 11.85 22.1 6/21/2016 11:02:07 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 3.00 7.00 33.00 37.00 0.58 92.19 43.40 -150.52 -0.062 555.538 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -38.19 263.89 -45.14 -135.42 -17.36 -184.03 -138.89 218.75 142.36 -236.11 -10.42 41.67 -62.50 -69.44 104.17 350.69 375.00 222.22 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 422 234 0.8 00.000000 00.000000 DD48 2 0 10.67 11.85 22.1 6/21/2016 11:02:07 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 7.00 37.00 41.00 0.54 212.70 197.34 -4.63 -0.040 555.538 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 251.04 110.42 325.00 123.96 -173.96 203.13 253.13 -51.04 79.17 6.25 104.17 331.25 257.29 366.67 327.08 203.13 396.88 438.54 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 422 234 0.8 00.000000 00.000000 DD48 3 0 10.67 11.85 22.1 6/21/2016 11:02:07 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 7.00 30.00 34.00 0.26 522.36 214.01 206.87 -0.038 558.709 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 593.75 864.58 135.42 -250.00 -729.17 -218.75 -31.25 -697.92 -843.75 -281.25 10.42 -500.00 -406.25 -208.33 62.50 0.00 -479.17 -677.08 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 425 237 0.8 00.000000 00.000000 DD48 1 0 10.67 11.82 22.1 6/21/2016 11:02:17 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 3.00 7.00 34.00 38.00 0.74 311.90 -82.71 -204.20 -0.072 558.709 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -444.44 -364.58 -309.03 -322.92 -295.14 -166.67 -69.44 -413.19 -548.61 -625.00 -461.81 -267.36 -291.67 -59.03 -190.97 -354.17 -604.17 -326.39 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 425 237 0.8 00.000000 00.000000 DD48 2 0 10.67 11.82 22.1 6/21/2016 11:02:17 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 7.00 31.00 35.00 0.33 320.41 361.74 59.53 -0.045 561.214 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 507.29 507.14 534.08 612.20 514.58 520.24 503.13 335.57 264.58 322.17 302.98 310.86 376.79 330.80 344.05 216.52 -10.57 18.90 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 420 236 0.7 00.000000 00.000000 DD48 1 0 10.67 11.96 25.5 6/21/2016 11:02:27 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 3.00 7.00 35.00 39.00 0.70 309.74 60.69 -16.86 -0.062 561.214 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -88.16 -106.54 -200.51 -256.46 -190.75 -54.35 10.08 -36.01 -17.17 309.17 187.05 37.60 109.01 -71.91 100.01 -3.67 -243.96 -226.45 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 420 236 0.7 00.000000 00.000000 DD48 2 0 10.67 11.96 25.5 6/21/2016 11:02:27 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 7.00 39.00 43.00 0.49 444.71 371.58 -26.88 -0.030 561.214 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 233.10 422.92 372.22 417.13 522.92 534.26 529.40 531.71 522.92 570.60 502.31 414.58 479.17 351.62 381.71 275.46 -77.08 -60.42 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 420 236 0.7 00.000000 00.000000 DD48 3 0 10.67 11.96 25.5 6/21/2016 11:02:27 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 8.00 36.00 41.00 0.67 165.93 793.25 8.99 -0.100 658.353 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 968.99 746.02 721.95 803.94 792.37 811.99 820.41 993.70 939.25 963.97 924.20 913.79 784.60 791.39 764.41 705.98 641.93 619.61 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 332 218 0.5 00.000000 00.000000 DD48 1 0 10.73 11.98 25.5 6/21/2016 11:02:37 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 3.00 8.00 41.00 46.00 1.06 125.42 635.96 -25.30 -0.103 658.353 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 614.70 579.29 513.16 501.66 530.59 624.53 700.21 755.89 816.62 766.36 765.06 735.44 642.09 632.79 618.18 592.80 509.82 548.11 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 332 218 0.5 00.000000 00.000000 DD48 2 0 10.73 11.98 25.5 6/21/2016 11:02:37 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 3.00 8.00 38.00 43.00 0.40 494.27 511.50 -26.78 -0.051 667.644 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 997.22 897.92 804.17 840.28 972.22 808.33 644.44 581.94 555.56 450.00 508.33 439.58 491.67 327.78 206.25 186.81 206.25 269.44 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 330 220 0.5 00.000000 00.000000 DD48 1 0 10.73 11.82 22.1 6/21/2016 11:02:47 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 3.00 8.00 39.00 44.00 0.46 431.31 180.53 -20.40 -0.054 672.282 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 66.87 -106.37 -180.70 -235.90 -149.47 -57.92 -52.15 -63.99 -319.35 -465.24 -355.65 -210.93 -129.23 -69.16 88.99 133.00 -131.68 -144.92 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 328 221 0.5 00.000000 00.000000 DD48 1 0 10.73 11.82 22.1 6/21/2016 11:02:57 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 6.00 7.00 2.20 0.21 0.75 37.65 -66.831 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.45 0.81 0.99 0.89 0.89 0.91 0.80 0.78 0.87 0.84 0.85 0.76 0.66 0.59 0.58 0.62 0.64 0.52 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 1 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 7.00 8.00 1.02 183.91 -90.28 139.11 -7.784 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -286.58 -287.01 -283.35 -274.94 -275.31 -272.83 -261.84 -256.07 -252.87 -249.35 -244.94 -243.12 -241.83 -235.55 -233.13 -232.00 -226.04 -221.44 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 2 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 8.00 9.00 1.10 296.66 593.66 -441.04 -3.334 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4625.05 4579.51 4493.91 4446.05 4352.15 4297.44 4148.38 4148.98 4168.67 4068.18 4103.54 3993.43 3899.67 3877.44 3846.60 3850.66 3846.39 3706.50 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 3 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 9.00 10.00 0.75 3.36 -3.28 -25.19 -1.142 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -13.21 -7.64 -6.26 -4.52 -6.60 -2.77 -0.33 4.17 1.37 -0.01 1.05 -1.03 -8.36 -5.25 -9.74 -11.49 0.01 11.50 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 4 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 10.00 11.00 0.54 9.95 -18.47 28.75 -0.467 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 25.51 -11.05 -39.97 -44.22 -39.12 -19.56 -8.50 -23.81 -22.11 10.20 11.90 -4.25 -56.97 -46.77 -5.10 -4.25 -29.76 -24.66 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 5 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 11.00 12.00 0.78 7.14 -22.64 1.79 -0.423 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -33.61 -36.60 -37.61 -33.92 -38.38 -18.60 16.18 -7.30 -26.43 -9.45 -25.42 -35.84 -56.61 -55.53 10.69 1.18 -23.30 3.01 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 6 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 12.00 13.00 0.61 21.32 25.28 -6.07 -0.223 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -4.68 71.94 48.61 41.67 101.22 76.46 43.63 10.87 42.50 -14.64 8.15 12.23 -10.34 16.68 -24.61 36.23 0.08 -0.91 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 7 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 13.00 14.00 0.59 17.91 -29.21 -17.64 -0.149 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 62.67 -19.10 -40.97 1.39 -31.94 -133.68 -43.06 29.34 74.65 27.08 -23.78 -64.41 -8.68 -84.72 -85.94 -42.19 -85.24 -57.29 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 8 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 14.00 15.00 0.40 17.64 -31.42 -7.07 -0.073 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -85.57 -61.01 67.71 97.47 -121.28 -24.55 1.49 128.72 -24.55 3.72 86.31 58.04 31.25 -142.86 -178.57 -114.58 -166.67 -120.54 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 9 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 5.00 15.00 16.00 0.32 13.77 -165.39 -19.33 -0.045 573.362 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 56.25 -131.25 -206.25 -129.17 33.33 -54.17 -233.33 -116.67 183.33 47.92 -152.08 -385.42 -281.25 -512.50 -377.08 -175.00 -281.25 -262.50 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 376 215 0.7 00.000000 00.000000 DD48 10 0 10.79 11.94 22.1 6/21/2016 11:03:03 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 6.00 14.00 16.00 0.46 4.94 -0.25 -26.42 -0.327 539.239 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 18.07 24.33 3.71 43.84 52.52 21.85 -18.24 -26.79 -22.09 -29.38 -17.12 2.38 -9.77 -10.89 -21.78 -12.15 -2.63 -0.28 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 433 233 0.8 00.000000 00.000000 DD48 1 0 10.67 11.96 22.1 6/21/2016 11:03:09 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 4.00 6.00 16.00 18.00 0.67 5.67 -10.97 28.52 -0.273 539.239 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 42.39 -0.10 -33.66 7.29 35.15 38.13 2.92 -29.25 -58.04 -39.15 -28.84 -1.18 -25.91 -36.28 -12.62 -4.16 -20.63 -33.51 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 433 233 0.8 00.000000 00.000000 DD48 2 0 10.67 11.96 22.1 6/21/2016 11:03:09 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 6.00 18.00 20.00 0.41 24.41 -35.14 -3.80 -0.105 539.239 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 7.58 -64.39 -121.21 -37.88 -60.61 -132.58 -15.15 102.27 -53.03 -102.27 -11.36 -113.64 -68.18 68.18 -3.79 -128.79 34.09 68.18 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 433 233 0.8 00.000000 00.000000 DD48 3 0 10.67 11.96 22.1 6/21/2016 11:03:09 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 6.00 20.00 22.00 0.43 26.65 27.12 -24.96 -0.073 539.239 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 63.99 28.27 -49.11 144.35 91.52 -17.11 11.16 127.23 147.32 58.78 -4.46 69.20 58.78 -72.92 -58.78 -69.94 -57.29 17.11 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 3 0.00 433 233 0.8 00.000000 00.000000 DD48 4 0 10.67 11.96 22.1 6/21/2016 11:03:09 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 6.00 15.00 17.00 0.52 25.68 -26.18 -4.04 -0.277 539.896 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -53.82 -18.92 -18.80 -25.58 -23.18 -51.35 -50.14 -44.76 -36.03 -31.66 -37.59 -50.36 -19.61 14.89 -5.46 -7.20 -6.50 -5.23 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 431 233 0.8 00.000000 00.000000 DD48 1 0 10.67 11.82 22.1 6/21/2016 11:03:19 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 4.00 6.00 17.00 19.00 0.55 60.82 -21.51 -0.48 -0.175 539.896 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 42.86 56.70 32.41 1.24 -4.83 -41.56 -33.36 -0.90 -60.82 -94.79 -82.01 -71.64 -44.26 -31.56 -16.43 -30.86 -25.99 18.59 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 431 233 0.8 00.000000 00.000000 DD48 2 0 10.67 11.82 22.1 6/21/2016 11:03:19 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 6.00 19.00 21.00 0.39 90.27 -153.36 46.44 -0.081 539.896 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -308.16 -239.29 -260.13 -230.32 -119.79 -107.64 -129.92 -164.35 -187.50 -120.66 -60.47 -105.61 -104.75 -102.72 -122.11 -108.22 -145.83 -142.94 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 431 233 0.8 00.000000 00.000000 DD48 3 0 10.67 11.82 22.1 6/21/2016 11:03:19 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 6.00 21.00 23.00 0.40 165.09 -140.88 -30.69 -0.057 539.896 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -121.92 -159.33 -200.89 -151.09 -169.25 -137.00 -191.27 -270.93 -346.43 -245.83 -129.27 -295.04 -125.89 -48.21 -45.54 -55.75 -10.02 8.73 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 431 233 0.8 00.000000 00.000000 DD48 4 0 10.67 11.82 22.1 6/21/2016 11:03:19 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 7.00 22.00 25.00 0.49 66.47 -111.94 58.22 -0.122 497.699 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -92.83 -125.09 -163.12 -175.08 -146.59 -63.45 -95.95 -141.09 -46.96 -53.79 -91.85 -89.44 -217.79 -201.87 -115.81 -78.91 -64.05 -51.20 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 468 233 0.9 00.000000 00.000000 DD48 1 0 10.67 11.82 22.1 6/21/2016 11:03:29 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 4.00 7.00 25.00 28.00 0.41 134.03 -95.41 -6.49 -0.065 497.699 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -169.77 -56.18 -175.22 -73.54 -45.63 -19.10 -98.83 -151.54 -58.53 -93.13 18.23 -70.31 -108.26 -109.13 -217.51 -136.16 -122.89 -46.63 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 468 233 0.9 00.000000 00.000000 DD48 2 0 10.67 11.82 22.1 6/21/2016 11:03:29 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 7.00 28.00 31.00 0.46 166.56 -60.45 -79.18 -0.048 497.699 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -85.07 -92.01 17.36 5.21 1.39 -96.18 -74.65 -14.93 43.40 65.97 -5.56 -64.58 -217.36 -254.17 -176.74 -102.78 -111.11 -135.76 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 468 233 0.9 00.000000 00.000000 DD48 3 0 10.67 11.82 22.1 6/21/2016 11:03:29 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 7.00 31.00 34.00 0.39 144.38 -132.17 247.48 -0.029 497.699 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -666.67 -562.50 -208.33 729.17 500.00 687.50 166.67 -333.33 -520.83 -687.50 -1208.33 -583.33 208.33 -208.33 -104.17 -187.50 -20.83 -395.83 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 468 233 0.9 00.000000 00.000000 DD48 4 0 10.67 11.82 22.1 6/21/2016 11:03:29 AM 0 0 0.0 0.00 0.0
 Dipole Dipole 4.00 7.00 23.00 26.00 0.60 80.53 -56.66 1.18 -0.129 499.200 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -283.78 -251.04 -194.25 -94.54 3.47 -35.96 -9.42 -36.11 17.96 33.33 -0.69 -22.32 -5.75 -22.62 -33.83 20.39 -44.05 -60.71 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 465 232 0.9 00.000000 00.000000 DD48 1 0 10.67 11.82 22.1 6/21/2016 11:03:39 AM 0 1 0.0 0.00 0.0
 Dipole Dipole 4.00 7.00 26.00 29.00 0.44 181.83 -79.16 11.85 -0.060 499.200 500 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -265.65 -125.27 -260.24 -67.39 27.63 -9.45 113.19 -46.13 4.07 -154.56 59.10 -142.24 -125.87 -129.74 -191.27 -68.38 -70.24 6.62 0.00 0.00 60 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 6 0.00 465 232 0.9 00.000000 00.000000 DD48 2 0 10.67 11.82 22.1 6/21/2016 11:03:39 AM 0 0 0.0 0.00 0.0
